"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260594079/0/60/45/7f4884553f49fa0dc8c2f205e6445950/16/22e74497325af1a3e12e2da9c3a71d5d/260594079.JPG","V1032438","Residential Attached","S","122 3309 PTARMIGAN PLACE","Blueberry Hill","$510,000","380","2","1992","0.00","Apartment/Condo","Whistler","017-996-431","V0N 1B3",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260897575/0/60/45/c5cb35113516235eedc574170ad123a5/14/23246cd5e84975013ed2029e2508a7af/260897575.JPG","H1401369","Residential Detached","S","10067 NELSON ROAD","Rosedale Center","$510,000","210","3","1991","0.00","House/Single Family","Rosedale","025-766-830","V0X 1X2","74.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261171491/0/60/45/f977c1d178467792fffe57f2f9584ea0/14/617f1069ca52890d1b70de8d6138ac72/261171491.JPG","H1403270","Residential Detached","S","6221 REXFORD DRIVE","Promontory","$510,000","85","6","2014","4,278.00","House/Single Family","Sardis","029-222-761","V2R 2R1","48.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261299895/0/60/45/b6e79b5c80a8b9cabde1a476324493c1/16/d99ea2f4282ecda8319f7fff5201c911/261299895.JPG","V1089022","Residential Attached","S","27 8220 BENNETT ROAD","Brighouse South","$510,000","23","3","1989","0.00","Townhouse","Richmond","013-550-721","V6Y 1N5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309114/0/60/45/871ef84b2c02203567b7e3e01aa0b41f/16/fd7fe02b543f90f279024fb0da338287/261309114.JPG","F1424760","Residential Attached","S","10 15151 34TH AVENUE","Morgan Creek","$510,000","23","3","2006","0.00","Townhouse","South Surrey White Rock","026-619-954","V3S 4P5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261139304/0/60/45/06a9c785ff35f32f8148c6a90271a3ae/16/5d76a45dbf4374ff4f5fce46ecc6baa8/261139304.JPG","V1076693","Residential Detached","S","12147 ROTHSAY STREET","Northeast","$512,000","97","3","1973","0.00","House with Acreage","Maple Ridge","010-345-337","V2W 1E2","127.70",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261343870/0/60/45/e5db1c3d6f7586a1f606986de04e569c/15/fae918e8a6585d671628aace941d4032/261343870.JPG","F1425946","Residential Detached","S","9811 121 STREET","Cedar Hills","$514,000","4","4","1989","7,920.00","House/Single Family","North Surrey","009-330-984","V3V 4J9","132.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261260752/0/60/45/75768b8f3ab03327f1f3f1c3dd8e6c0b/15/e485dd074146a27810aad835af9e7ef8/261260752.JPG","F1423003","Residential Detached","S","7276 116TH STREET","Scottsdale","$514,500","45","4","1972","7,637.00","House/Single Family","N. Delta","006-174-329","V4C 5S9","78.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261238697/0/60/45/f5ccfe794ed029f0f5c6b00d57f81517/15/c64cd7afef2c86614d9a0c173ed70f14/261238697.JPG","F1422125","Residential Detached","S","9301 116TH STREET","Annieville","$515,000","50","5","1982","8,751.00","House/Single Family","N. Delta","005-750-270","V4C 5X1","50.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325233/0/60/45/abdc823ee65f37d76a473bbd63d98e89/16/3e40272f42234a05c9a9caadde2801be/261325233.JPG","V1090690","Residential Attached","S","108 3690 BANFF COURT","Northlands","$515,000","9","2","1992","0.00","Apartment/Condo","North Vancouver","017-612-829","V7H 2Y7",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261234646/0/60/45/92be317e38683126219e0b32005e0d2b/16/591084439e3674ce3e26afe96be8f158/261234646.JPG","V1083667","Residential Attached","S","263 SALTER STREET","Queensborough","$515,000","52","3","2008","0.00","Townhouse","New Westminster","026-416-514","V3M 0B5","0.00",,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334779/0/60/45/23c1e8fbb3a149c7f8210e39d7f84726/16/116b2e27784de529a0949cae90c231ea/261334779.JPG","V1091379","Residential Attached","S","806 660 NOOTKA WAY","Port Moody Centre","$516,000","4","2","2009","0.00","Apartment/Condo","Port Moody","027-916-545","V3H 0B7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261225472/0/60/45/e78f651186697920d3a92ccac87e264c/15/0ba75e51aa76a49547559d1117045fba/261225472.JPG","V1082966","Residential Attached","S","2866 SOTAO AVENUE","Fraserview VE","$517,000","58","3","1998","0.00","Townhouse","Vancouver East","023-783-117","V5S 4V1",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261236517/0/60/45/769a280e0fc49e70b7051fad322e4505/16/2ebd06d46484749835fed652c78870cc/261236517.JPG","F1422030","Residential Detached","S","12770 100TH AVENUE","Cedar Hills","$517,786","58","8","1966","11,000.00","House/Single Family","North Surrey","000-537-934","V3V 2Y3","110.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329248/0/60/45/a286ea7eccb43819dd3d0ba44339070e/16/83bfb4eb8c5d2551bbb81596c5a13e28/261329248.JPG","V1090986","Residential Attached","S","305 2828 MAIN STREET","Mount Pleasant VE","$519,000","7","2","2008","0.00","Apartment/Condo","Vancouver East","027-541-711","V5T 3G2",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261301085/0/60/45/c205882152e1f9abbd4bc6408ccd0e0f/16/789e8870a361879eec3581ec80f84356/261301085.JPG","V1088959","Residential Detached","S","3233 SALT SPRING AVENUE","New Horizons","$519,400","22","3","1980","4,036.00","House/Single Family","Coquitlam","000-696-307","V3E 1E7","41.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261344434/0/60/45/f6a19142ceba4d392aa2642583bc025b/15/37cd0eedd6afba88271daf7f043d8ec7/261344434.JPG","F1425976","Residential Detached","S","8702 152A STREET","Fleetwood Tynehead","$519,500","2","4","1976","7,200.00","House/Single Family","Surrey","006-119-280","V3S 5A1","60.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261291049/0/60/45/0ffbb32e4ec844959963d988b49ad297/16/8b1e12b7228ab272e2971e1a1770dc34/261291049.JPG","V1088088","Residential Attached","S","1207 999 SEYMOUR STREET","Downtown VW","$519,900","28","2","2014","0.00","Apartment/Condo","Vancouver West","800-089-282","V6B 3M1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261315000/0/60/45/20c56a5ad4560e528d58f1d6ef45f6f2/16/40f9b7ce24b6e0048d8f8a085b7e7e65/261315000.JPG","F1424957","Residential Detached","S","19833 48TH AVENUE","Langley City","$520,000","17","5","1987","7,933.00","House/Single Family","Langley","004-577-701","V3A 3L2","60.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261268352/0/60/45/73dc5937abca71fda4f9eec90d95fad4/16/45cad62570017d6f9e00a28b23503d5c/261268352.JPG","V1086280","Residential Attached","S","304 869 BEATTY STREET","Downtown VW","$520,000","36","1","1999","0.00","Apartment/Condo","Vancouver West","024-393-401","V6B 2M6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261256597/0/60/45/98265c4ee8c3a4b9bbd53f19aff91af5/16/1c25ff10d606e9e9a9a9aa67abf75ede/261256597.JPG","V1085470","Residential Detached","S","5798 WINDWARD LANE","Sechelt District","$520,000","45","4","1989","12,000.00","House/Single Family","Sunshine Coast","004-695-275","V0V 0V0","74.50",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261314794/0/60/45/5dc211a6bde3aa18035988db8d86ec5c/15/b59aec23cf1ffcf79f3930272b00662b/261314794.JPG","F1424951","Residential Detached","S","5999 128A STREET","Panorama Ridge","$522,000","14","5","2013","3,279.00","House/Single Family","Surrey","028-322-860","V3X 0C1","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261307141/0/60/45/be98588d4bf5e50a4be38cb589dc8ca5/15/2ce9265045c0a272a2dcea9c2656543e/261307141.JPG","F1424668","Residential Detached","S","15409 92ND AVENUE","Fleetwood Tynehead","$522,500","19","3","9999","7,676.00","House/Single Family","Surrey","005-825-261","V3R 5V9","64.00",,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261211154/0/60/45/235b2d9d0ae5e8c1ee800683c51e3b08/16/3a415aaab943b2c7de98a67b7ff17f41/261211154.JPG","V1081880","Residential Attached","S","617 1372 SEYMOUR STREET","Downtown VW","$522,500","72","1","2013","0.00","Apartment/Condo","Vancouver West","029-136-342","V6B 0L1",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261098750/0/60/45/9588be705c6968c7b86de4af7e49a460/16/381ac04f7af92d5149a8963889dd7072/261098750.JPG","F1416639","Residential Detached","S","15457 96A AVENUE","Guildford","$524,000","118","3","1980","6,901.00","House/Single Family","North Surrey","002-252-180","V3R 7H2","33.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261025818/0/60/45/b60d88182d8e63981adf3e924601b1f0/16/149700887abbf4d0ee94dc8494ca6524/261025818.JPG","V1067859","Residential Detached","S","11685 GILLAND LOOP","Cottonwood MR","$525,000","149","5","2005","4,036.00","House/Single Family","Maple Ridge","026-138-034","V4R 2W4",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261289639/0/60/45/21cb8776a68f57117c7fb215df8569f3/16/41c9f5f0638734cb7fccfa9bde77c2e3/261289639.JPG","V1088085","Residential Attached","S","1 8088 SPIRES GATE","Brighouse","$525,000","28","3","2005","0.00","Townhouse","Richmond","026-110-032","V6Y 4J6",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261015409/0/60/45/d0e7d491876e58f37a3ea735b3744aaa/16/113a7318f2c34af57b1a643625f39431/261015409.JPG","V1067100","Residential Attached","S","408 2338 WESTERN PARKWAY","University VW","$525,000","154","2","2001","0.00","Apartment/Condo","Vancouver West","025-110-829","V6T 2H7",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261272443/0/60/45/4e1a320802fa5294acad5921f876d278/15/fa7d15e9f62fb2a241f8cbbc7c2bdc4a/261272443.JPG","F1423457","Residential Detached","S","12162 95A AVENUE","Queen Mary Park Surrey","$525,000","37","5","1967","7,320.00","House/Single Family","Surrey","010-535-969","V3V 1P8","63.29",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261260376/0/60/45/96c7702fa2df50844050947048c8a322/15/1cbbd0b97efae123ee20add529b0af25/261260376.JPG","F1422983","Residential Detached","S","12612 GROVE CRESCENT","Cedar Hills","$525,000","49","5","1963","9,897.00","House/Single Family","North Surrey","002-341-018","V3V 2L7","97.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261331964/0/60/45/f05151cae0c1562a17f226453499dde8/16/7870532683face2019c295287eef1f8d/261331964.JPG","V1091170","Residential Detached","S","5681 16TH AVENUE","Beach Grove","$529,800","5","3","1979","4,725.00","House/Single Family","Tsawwassen","001-037-455","V4L 1G6",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261316945/0/60/45/d79f05b9ba9dc37b0c5d22d588695281/16/fd3ba6a3ea7e481d9e50bd5849dde1fb/261316945.JPG","V1090135","Residential Attached","S","TH6 4250 DAWSON STREET","Brentwood Park","$530,000","15","2","2008","0.00","Townhouse","Burnaby North","027-518-019","V5C 4B1",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261224933/0/60/45/c72c5e6312955bc125e7715adf2dd848/16/c2e9f925c37977233f267c598be11754/261224933.JPG","V1082909","Residential Detached","S","5064 59A STREET","Hawthorne","$530,000","62","4","1968","7,500.00","House/Single Family","Ladner","010-542-086","V4K 3J9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260778589/0/60/45/ab3583f30f24a29255f16fc49ccb49f4/15/bef871a7c166a10a19d5b6d8e2704ab4/260778589.JPG","F1403531","Residential Detached","S","14099 115TH AVENUE","Bolivar Heights","$530,000","263","6","1970","7,380.00","House/Single Family","North Surrey","003-553-094","V3R 2P7","60.00",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260996022/0/60/45/9dd9e5315b02d4cdb87f1af58f361b06/16/9eb41b0424afc27109d94960442660d4/260996022.JPG","V1065907","Residential Attached","S","22 4288 SARDIS STREET","Central Park BS","$530,000","163","2","2004","0.00","Apartment/Condo","Burnaby South","026-059-860","V5H 1K4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261213140/0/60/45/eca06dfa378f11df6da87a7a5e498c00/15/b6fb40130fc9f59be7082cd32414d344/261213140.JPG","V1082016","Residential Attached","S","1 6351 BUSWELL STREET","Brighouse","$530,000","66","3","2007","0.00","Townhouse","Richmond","027-267-784","V6Y 0A4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261354246/0/60/45/b8972a368e63f2bfee46cb7ed2a5002e/15/d35f8fb69f0ea13e5c37b4d0f5501723/261354246.JPG","F1426280","Residential Detached","S","8828 115TH STREET","Annieville","$531,000","3","6","1968","8,908.00","House/Single Family","N. Delta","000-949-078","V4C 5P1","68.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353035/0/60/45/140125f0dcb1ac64c9968ba413c91902/13/ce317e616f5e1ec64b9601d470dd0a74/261353035.JPG","N240790","Residential Detached","S","9707 N SPRUCE STREET","Taylor","$531,355","0","4","2014","12,510.00","House/Single Family","Fort St. John (Zone 60)","017-496-012","V0C 1H0","90.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261305208/0/60/45/741f615fbb8693f92184c81f3b20b445/16/928c81b048b6df6d8721637e883c50eb/261305208.JPG","F1424572","Residential Attached","S","2155 128TH STREET","Crescent Bch Ocean Pk.","$531,750","26","4","1986","6,868.00","1/2 Duplex","South Surrey White Rock","004-504-381","V4A 3V7","46.10",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261154268/0/60/45/9e2a9e7273d7a98807a9af7a46e381f4/16/b8d5ff05dc982233fcf7d577da60a15e/261154268.JPG","V1077732","Residential Attached","S","9 7393 TURNILL STREET","McLennan North","$533,000","90","3","2009","0.00","Townhouse","Richmond","028-009-568","V6Y 0C1",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260661253/0/60/45/a90ae6f8f6da47ffd17011741d815690/16/bbc23cf74e9054e0923ff3d5b2fc141d/260661253.JPG","V1037112","Residential Detached","S","LT 6 COWRIE STREET","Sechelt District","$534,427","339","4","2014","7,408.00","House/Single Family","Sunshine Coast","029-157-081","V0N 3A0","74.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261027097/0/60/45/364d9ca5f6bd0b261c019083fbbce4b7/16/d1978deae5475c694ad76dfba060c158/261027097.JPG","V1068020","Residential Detached","S","24359 104TH AVENUE","Albion","$534,500","150","3","2014","4,037.00","House/Single Family","Maple Ridge","028-687-591","V2W 0G7",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261360294/0/60/45/0b90507324e5ed9467879f441c0ae792/16/e3cc98175fbaf3d1c13b6bbebd1943ff/261360294.JPG","V1093044","Residential Attached","S","31 2358 RANGER LANE","Riverwood","$534,900","0","4","2016","0.00","Townhouse","Port Coquitlam","800-090-295","V0V 0V0",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261261783/0/60/45/8a82bd117a25a508b31bfab097dc442a/16/b9f0518a7b37a25cfe2b038039a650a4/261261783.JPG","V1085862","Residential Attached","S","77 15 FOREST PARK WAY","Heritage Woods PM","$535,000","47","3","2000","0.00","Townhouse","Port Moody","025-104-209","V3H 5G7",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261036781/0/60/45/d282b09e350de794388bd2bbb0773ae4/16/8011bc024b93c128ed22c975b8b102cc/261036781.JPG","V1068813","Residential Attached","S","7002 8080 GRANVILLE AVENUE","Brighouse South","$537,000","155","2","2009","0.00","Apartment/Condo","Richmond","027-858-812","V6Y 1P3",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261153043/0/60/45/3f4fb35ffe2ddaf999c02ff32ddf8b33/16/bbdfae9704e154be06e026effa922ce6/261153043.JPG","V1077678","Residential Attached","S","1282 W 8TH AVENUE","Fairview VW","$537,000","90","2","1986","0.00","Townhouse","Vancouver West","002-933-004","V6H 3Y9",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261157204/0/60/45/5d2c48ce3703a56a73cdae8de3803c9f/15/36fab2d6d8c4bfd358726bc9cc0e6227/261157204.JPG","F1418812","Residential Detached","S","12348 94A AVENUE","Queen Mary Park Surrey","$537,500","92","5","1973","7,469.00","House/Single Family","Surrey","010-155-961","V3V 1M4","64.15",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261326451/0/60/45/d30f25992e1831d7e8d2350453ef7d62/16/755a72c10b2e5fa9ce37c966b7935ea5/261326451.JPG","F1425385","Residential Detached","S","15256 94TH AVENUE","Fleetwood Tynehead","$538,000","11","5","9999","10,125.00","House/Single Family","Surrey","004-675-991","V3R 1E3","75.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261262264/0/60/45/c5341a5b5a54daa5132176b80c1f5ff2/16/557fe4f05714bf07e4c284d6850a3ae6/261262264.JPG","V1085899","Residential Attached","S","9 7198 BARNET ROAD","Westridge BN","$538,000","39","2","2012","0.00","Townhouse","Burnaby North","028-790-294","V5A 1C9",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261236641/0/60/45/def77d90d3aeb8738e224154c156c2c5/16/dfe717bfa4b44432b7af72ea81e91bf3/261236641.JPG","V1083909","Residential Attached","S","1306 1288 ALBERNI STREET","West End VW","$538,000","48","2","1997","0.00","Apartment/Condo","Vancouver West","023-485-183","V6E 4N5",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261327795/0/60/45/fc440b72c1e61278b9b29b5ee4b7cdc6/16/4e231301d7eb2094fbde5889d6ba10cd/261327795.JPG","V1091533","Residential Detached","S","10432 TAMARACK CRESCENT","Albion","$539,000","2","4","1994","6,028.00","House/Single Family","Maple Ridge","018-132-375","V2W 1B3","65.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261129945/0/60/45/2d5db235a9170682fe88cb91d07ee7de/16/83c92c7a95d369314c04e87d7b0833a5/261129945.JPG","V1075995","Residential Attached","S","201 4390 GALLANT AVENUE","Deep Cove","$540,000","106","2","1990","0.00","Apartment/Condo","North Vancouver","016-870-395","V7G 1L2",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261191712/0/60/45/02feaa4f8aabb7e4cec6e3d1f1cdae8d/16/18310be6e61d9bd3a4d03ee7b435f0ef/261191712.JPG","V1080490","Residential Attached","S","803 5728 BERTON AVENUE","University VW","$540,000","74","1","2014","0.00","Apartment/Condo","Vancouver West","029-227-437","V6S 0E5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261251790/0/60/45/8050b87afb504e5272b497fc00bd7f57/15/f579bf120f9cceecd2586db5c1f797de/261251790.JPG","F1422673","Residential Detached","S","13884 93A AVENUE","Bear Creek Green Timbers","$540,000","52","5","1975","7,175.00","House/Single Family","Surrey","002-387-069","V3V 6L9","70.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261315023/0/60/45/c29ae1a5cf161a082f5cf0f53ba4bd12/16/1cb68315957e3fe63e985f48a4703850/261315023.JPG","F1424958","Residential Detached","S","6236 148TH STREET","Sullivan Station","$540,000","23","5","2010","0.00","House/Single Family","Surrey","027-681-343","V3S 8E8","29.85",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260993455/0/60/45/121c0e27e987a5880a60254d8f7934b1/15/09f1a0f43e9a9bbbf92e29a727bbc3a4/260993455.JPG","F1412423","Residential Detached","S","15637 102 AVENUE","Guildford","$540,900","165","5","1983","7,438.00","House/Single Family","North Surrey","003-364-518","V4N 2G5","55.90",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261044124/0/60/45/1f24e63822a0ba145b6fc75fa4b26b3e/16/7c6c2f7e4eb1126cdefdfa125ad723e7/261044124.JPG","V1069396","Residential Attached","S","11 1850 ARGUE STREET","Citadel PQ","$543,000","140","2","1992","0.00","Apartment/Condo","Port Coquitlam","017-243-378","V3C 5K4",,,
