"psl_id";"mls";"prop_type";"status";"address";"area";"sub_area";"type_of_dwelling";"sold_price";"list_price";"days_to_sold";"tot_bedrooms";"year_built";"lot_sz_sqft";"sold_date";"pid";"prev_price";"frontage_feet";"gross_tax";"lot_sz_acre";"strata_maint_fee";"days_on_market";"floor_area_fin_total";"no_floor_areas";"tot_baths";"num_of_kitchens";"fireplaces";"total_parking_places";"floor_area_fin_abv_main";"floor_area_fin_basem";"floor_area_fin_below_main";"floor_area_fin_main_fl";"floor_area_fin_main_grand_tot";"status_change_date";"entry_date";"list_date";"expiry_date";"cancel_effective_date_date";"cancel_effective_date";"cancel_protection_date";"postal_code";"ofc_name";"office_code";"list_agent_fname";"list_sales_rep_1_user_code";"list_agent_1_email";"list_agent_1_phone";"list_agent_1_web_page";"list_2_office_name";"list__firm_2_office_code";"list_firm_2_office_code";"list_sales_rep_2_full_name";"list_sales_rep_2_user_code";"list_sales_rep_2_email";"list_sales_rep_2_phone";"list_sales_rep_2_web_page";"selling_office_1_office_name";"selling_office_1_office_code";"sell_sales_rep_1_agent_full_name";"sell_sales_rep_1_agent_email";"sell_sales_rep_1_agent_phone";"sell_sales_rep_1_email";"sell_sales_rep_1_phone";"sell_sales_rep_1_user_code";"sell_sales_rep_1_web_page";"sell_office_2_office_name";"sell_office_2_office_code";"sell_sales_rep_2_agent_full_name";"sell_sales_rep_2_user_code";"sell_sales_rep_2_email";"sell_sales_rep_2_phone";"sell_sales_rep_2_web_page";"commission";"depth";"owner_name";"locker";"realtor_remarks";"public_remarks";"maint_fee_includes";"legal_description";"legal_description_2";"water_supply";"amenities";"bylaw_restrict";"restrictions";"occupancy";"building_only";"address_list_id";"latitude";"longitude";"rets_int_id";"prov_state";"view";"features_incl";"site_influences";"city";"pic_count";"tiny_thumb";"tiny_thumbs_arr";"med_thumbs_arr";"date_of_update";"lnd";"ths";"sfh";"apt";"rrn";"psl";"sfd";"ret";"ofw";"bfs";"cls";"mfd";"hsc";"location_v";"address_street";"pics";"zoning";"permitted_land_use";"access_to_property";"sp_lp_ratio";"sold_price_per_sqft";"type"
"207685";"F1425509";"Residential Detached";"Sold";"1970 SOUTHMERE CRESCENT";"South Surrey White Rock";"Sunnyside Park Surrey";"House/Single Family";"848500.00";"848500.00";"4";"3";"1981";"0";"2014-10-26";"002-810-981";"0.00";"64.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4A 6W9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329303/0/60/45/33d31a71acc8021bcec45d129d18259a/15/b86282b144673a3bb8c5ee819cfecd5a/261329303.JPG";"SFD";"";"";"0.99";"402.51";"House/Single Family"
"207686";"F1425510";"Residential Detached";"Sold";"33480 10TH AVENUE";"Mission";"Mission BC";"House/Single Family";"350000.00";"350000.00";"0";"3";"1980";"0";"2014-10-21";"008-534-080";"0.00";"60.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2V 2K6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329292/0/60/45/b28aaadd17ac13b8ee3ed434af249415/15/d235ae42abad75ac47a91bd376b5c335/261329292.JPG";"REZ";"";"";"1.00";"166.11";"House/Single Family"
"207687";"F1425511";"Residential Detached";"Sold";"32316 SLOCAN PLACE";"Abbotsford";"Abbotsford West";"House/Single Family";"446000.00";"446000.00";"1";"3";"1989";"0";"2014-10-21";"012-890-006";"0.00";"53.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2T 5C8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"18";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329321/0/60/45/2849671131a0c65baa6c64d661e9a76e/15/7812a8f8df8139079aecf499ab545d1f/261329321.JPG";"RS3";"";"";"0.97";"191.75";"House/Single Family"
"207688";"F1425513";"Residential Detached";"Sold";"11043 146A STREET";"North Surrey";"Bolivar Heights";"House/Single Family";"420000.00";"420000.00";"11";"3";"9999";"0";"2014-10-27";"010-309-560";"0.00";"65.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3R 3V3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"16";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329369/0/60/45/0a197cec2c201d0e4aec8b971b8d56a5/16/d921ab09091ce7e391d8c0716018fc22/261329369.JPG";"SFD";"";"";"0.96";"338.71";"House/Single Family"
"207689";"F1425516";"Residential Attached";"Sold";"612 13325 102A AVENUE";"North Surrey";"Whalley";"Apartment/Condo";"310503.00";"310503.00";"4";"1";"2013";"0";"2014-10-24";"029-045-673";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3T 0J5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329419/0/60/45/d602a5921bac6b44ce8fb7653dc7760b/16/f109d167702dab385faa27504a1212ee/261329419.JPG";"CD";"";"";"1.00";"492.08";"Apartment/Condo"
"207690";"F1425521";"Residential Detached";"Sold";"21559 95TH AVENUE";"Langley";"Walnut Grove";"House/Single Family";"533000.00";"533000.00";"2";"5";"1983";"0";"2014-10-22";"004-736-320";"0.00";"50.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V1M 2A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329502/0/60/45/c81c380278893c020030534a381741b6/15/cec95c39144e6213b1037529600d727f/261329502.JPG";"RES";"";"";"1.00";"296.61";"House/Single Family"
"207691";"F1425528";"Residential Attached";"Sold";"812 13325 102A AVENUE";"North Surrey";"Whalley";"Apartment/Condo";"309551.00";"309551.00";"4";"1";"2013";"0";"2014-10-24";"029-045-835";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3T 0J5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329593/0/60/45/c4993ff864519643b6036bdcb6c26ecd/16/42ba1ed4065ab13a8cf738a8d5619be7/261329593.JPG";"CD";"";"";"1.00";"490.57";"Apartment/Condo"
"207692";"F1425540";"Residential Detached";"Sold";"16689 84A AVENUE";"Surrey";"Fleetwood Tynehead";"House/Single Family";"719900.00";"719900.00";"3";"6";"1996";"0";"2014-10-23";"023-483-008";"0.00";"45.44";"0.00";"0.00";"0.00";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4N 4W2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"0";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg";"CDZ";"";"";"1.00";"210.50";"House/Single Family"
"207693";"F1425541";"Residential Detached";"Sold";"13663 23A AVENUE";"South Surrey White Rock";"Elgin Chantrell";"House/Single Family";"1480000.00";"1480000.00";"6";"5";"1997";"0";"2014-10-26";"018-734-707";"0.00";"83.30";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4A 9V1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330183/0/60/45/52491ac7bc178fedf5c775b04c59a3ba/15/faaca4c73412a96cb1fa294b78cb3ff8/261330183.JPG";"RES";"";"";"0.96";"438.52";"House/Single Family"
"207694";"F1425543";"Residential Detached";"Sold";"10506 SUMAC PLACE";"North Surrey";"Fraser Heights";"House/Single Family";"910000.00";"910000.00";"3";"6";"1991";"0";"2014-10-25";"016-443-667";"0.00";"63.00";"0.00";"0.00";"0.00";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4N 1Y4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330219/0/60/45/5fc7e0fc5a120ab80e2ab18ff83fddef/15/bed58f844975b780212107b18121c3f2/261330219.JPG";"RES";"";"";"0.99";"187.17";"House/Single Family"
"207695";"F1425550";"Residential Attached";"Sold";"116 22015 48TH AVENUE";"Langley";"Murrayville";"Apartment/Condo";"220000.00";"220000.00";"4";"2";"1994";"0";"2014-10-25";"018-716-326";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3A 8L3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"10";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330304/0/60/45/aea61fdde45ac6a624ba4cc7ae57db81/15/024c44356e386b4dab3ba198a8b846ad/261330304.JPG";"RM4";"";"";"0.98";"222.22";"Apartment/Condo"
"207696";"F1425575";"Residential Detached";"Sold";"9533 215B STREET";"Langley";"Walnut Grove";"House/Single Family";"580900.00";"580900.00";"3";"4";"1989";"0";"2014-10-25";"012-053-627";"0.00";"50.13";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V1M 2C6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330878/0/60/45/ac257adb41875d9f665baf6adfacab7a/15/86943a574ccce660179f528b7f2da638/261330878.JPG";"R-1C";"";"";"1.00";"286.86";"House/Single Family"
"207697";"F1425581";"Residential Attached";"Sold";"20 8717 159TH STREET";"Surrey";"Fleetwood Tynehead";"Townhouse";"450000.00";"450000.00";"6";"5";"2005";"0";"2014-10-27";"026-222-442";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4N 5R9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330962/0/60/45/da8f35b0a3a3865b195d059135b966e4/15/64dba45653cf36e4ed659e12d32ad235/261330962.JPG";"RES";"";"";"1.05";"168.22";"Townhouse"
"207698";"F1425592";"Residential Detached";"Sold";"13276 78A AVENUE";"Surrey";"West Newton";"House/Single Family";"500000.00";"500000.00";"4";"5";"1979";"0";"2014-10-26";"005-334-926";"0.00";"60.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3W 7B7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"7";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261331188/0/60/45/def2059f1697f6ac62d3f7de60d63d0d/15/efb91f943587514168b01f8e93c08ba6/261331188.JPG";"SFD";"";"";"1.09";"229.89";"House/Single Family"
"207699";"F1425613";"Residential Attached";"Sold";"609 13325 102A AVENUE";"North Surrey";"Whalley";"Apartment/Condo";"295213.00";"295213.00";"4";"1";"2013";"0";"2014-10-24";"029-045-649";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3T 0J5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261332209/0/60/45/4ebff58a0cbc21fbb3de2a3dd26c30d9/16/96063d9ec467c189b621f304d0b17940/261332209.JPG";"CD";"";"";"1.00";"467.85";"Apartment/Condo"
"207700";"F1425627";"Residential Detached";"Sold";"15948 BUENA VISTA AVENUE";"South Surrey White Rock";"White Rock";"House/Single Family";"750000.00";"750000.00";"5";"4";"9999";"0";"2014-10-27";"006-846-629";"0.00";"178.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4B 2A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"2";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261332654/0/60/45/1a3de79b741389edc317b0996e441181/15/2d1c2cd950ade339908b5e4763709d9d/261332654.JPG";"RES";"";"";"0.96";"375.00";"House/Single Family"
"207701";"F1425630";"Residential Attached";"Sold";"156 8737 212TH STREET";"Langley";"Walnut Grove";"Townhouse";"351500.00";"351500.00";"1";"3";"1990";"0";"2014-10-23";"015-816-265";"0.00";"0.00";"0.00";"0.00";"0.00";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V1M 2C8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261332676/0/60/45/076268b0477c88c90b72ab7e0ce6bd1e/15/46b91642dd3105bc4fa45f7c2160c2f0/261332676.JPG";"RM2";"";"";"1.03";"233.55";"Townhouse"
"207702";"F1425632";"Residential Detached";"Sold";"32056 SORRENTO AVENUE";"Abbotsford";"Abbotsford West";"House/Single Family";"418000.00";"418000.00";"2";"4";"1989";"0";"2014-10-23";"003-944-166";"0.00";"62.00";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V2T 5B8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"4";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261332836/0/60/45/396a128851de70180a018552ebbafbdb/15/59da5d5749a980986c63a73741ecc731/261332836.JPG";"RS3";"";"";"1.00";"175.19";"House/Single Family"
"207703";"F1425635";"Residential Detached";"Sold";"12621 54TH AVENUE";"Surrey";"Panorama Ridge";"House/Single Family";"1450000.00";"1450000.00";"1";"8";"2011";"0";"2014-10-21";"027-921-000";"0.00";"98.00";"0.00";"0.00";"0.00";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V3X 3C1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"1";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261333021/0/60/45/eafd2add0eb2f35c203bf9b5fb891d05/15/7ab0be23a4422f8d0dd6b2c97c30d77b/261333021.JPG";"SFHA";"";"";"0.98";"230.16";"House/Single Family"
"207704";"F1425641";"Residential Detached";"Sold";"11095 92A AVENUE";"N. Delta";"Annieville";"House/Single Family";"829000.00";"829000.00";"0";"6";"2013";"0";"2014-10-21";"028-985-729";"0.00";"59.21";"0.00";"0.00";"0.00";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4C 3L9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261333267/0/60/45/a75a17256ac880304bfe3addd08db3d7/15/f4a4428d750da68cf5dac240766b64f7/261333267.JPG";"RS7";"";"";"0.99";"241.55";"House/Single Family"
"207705";"F1425645";"Residential Detached";"Sold";"27073 24A AVENUE";"Langley";"Aldergrove Langley";"House/Single Family";"540000.00";"540000.00";"2";"3";"1994";"0";"2014-10-25";"018-389-449";"0.00";"59.88";"0.00";"0.00";"0.00";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4W 3N3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"5";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261333373/0/60/45/8c48a51d3c3299404e45724601846bce/15/479df06fc0b48b0103d881f9c7cc3e6f/261333373.JPG";"R-1D";"";"";"0.98";"280.37";"House/Single Family"
"207706";"F1425653";"Residential Detached";"Sold";"15488 RUSSELL AVENUE";"South Surrey White Rock";"White Rock";"House/Single Family";"750000.00";"750000.00";"3";"4";"2009";"0";"2014-10-26";"027-545-733";"0.00";"31.26";"0.00";"0.00";"0.00";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4B 2R3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261333525/0/60/45/3d034df7a8795c7afaee9e672fe14f1a/16/9eac0deda371b8f572849aa2ea3c7073/261333525.JPG";"SF";"";"";"1.00";"310.69";"House/Single Family"
"207707";"F1425656";"Residential Detached";"Sold";"13781 21A AVENUE";"South Surrey White Rock";"Elgin Chantrell";"House/Single Family";"2220000.00";"2220000.00";"5";"6";"1995";"0";"2014-10-27";"018-745-083";"0.00";"114.75";"0.00";"0.00";"0.00";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"1970-01-20";"V4A 9V6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0.0000000000";"0.0000000000";"0";"";"";"";"";"";"20";"";"{}";"{}";"2018-07-25 13:47:37.020257-07";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"f";"";"";"//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261333807/0/60/45/8c3ff4b3cbef55fb155959a7b3972caa/15/d69c6431691d79f15a505ac9725b8247/261333807.JPG";"RA";"";"";"0.93";"362.04";"House/Single Family"
